fecha,indicativo,nombre,provincia,prec,velmedia,sol,longitud,latitud
11/2022,9619,LA SEU D'URGELL,LLEIDA,17.8,0.375,,1.4630555555555556,42.35472222222222
11/2022,9698U,TALARN,LLEIDA,52.0,1.7133333333333334,,0.8652777777777777,42.20527777777778
11/2022,9771C,LLEIDA,LLEIDA,5.0,2.2199999999999998,6.180000000000001,0.5980555555555556,41.626111111111115
11/2022,9784P,BIELSA,HUESCA,91.4,1.22,2.61,0.22472222222222224,42.63
11/2022,9898,"HUESCA, AEROPUERTO",HUESCA,44.4,2.0766666666666667,5.3100000000000005,-0.32555555555555554,42.08444444444444
11/2022,9981A,ESTACIÓN DE TORTOSA (ROQUETES),TARRAGONA,58.3,2.6310344827586207,5.483333333333333,0.49333333333333335,40.82027777777778
11/2022,9990X,"NAUT ARAN, ARTIES ",LLEIDA,91.5,0.9266666666666666,,0.8769444444444445,42.70027777777778
11/2022,B013X,"ESCORCA, LLUC",ILLES BALEARS,180.5,0.8833333333333333,,2.8858333333333333,39.82333333333334
11/2022,B228,"PALMA, PUERTO",ILLES BALEARS,52.8,1.98,5.676666666666667,2.625277777777778,39.555277777777775
11/2022,B248,"SIERRA DE ALFABIA, BUNYOLA",ILLES BALEARS,84.4,6.29,,2.7130555555555556,39.735
11/2022,B278,"PALMA DE MALLORCA, AEROPUERTO",ILLES BALEARS,54.8,4.0633333333333335,5.5233333333333325,2.736666666666667,39.56083333333333
11/2022,B434X,PORTOCOLOM  ,ILLES BALEARS,105.8,3.796666666666667,6.14,3.2716666666666665,39.41444444444444
11/2022,B569X,CAPDEPERA,ILLES BALEARS,109.5,4.733333333333333,,3.4780555555555557,39.71666666666667
11/2022,B691Y,SA POBLA,ILLES BALEARS,90.0,2.6374999999999997,6.078260869565218,3.0166666666666666,39.74916666666667
11/2022,B893,"MENORCA, AEROPUERTO",ILLES BALEARS,147.5,4.593333333333334,5.17,4.2155555555555555,39.85472222222222
11/2022,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,20.0,4.6899999999999995,5.733333333333333,1.3844444444444444,38.87638888888889
11/2022,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,0.3,4.993333333333334,8.855172413793104,-13.600277777777777,28.951944444444443
11/2022,C129Z,TAZACORTE,STA. CRUZ DE TENERIFE,0.0,1.6965517241379309,,-17.915277777777778,28.59583333333333
11/2022,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,8.200000000000001,4.403333333333333,5.5600000000000005,-17.755,28.633055555555558
11/2022,C229J,PÁJARA,LAS PALMAS,0.6,2.92,,-14.358055555555556,28.049166666666668
11/2022,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,0.4,5.616666666666666,7.541379310344827,-13.863055555555555,28.44472222222222
11/2022,C329Z,SAN SEBASTIÁN DE LA GOMERA,STA. CRUZ DE TENERIFE,0.0,2.6733333333333333,,-17.11138888888889,28.08972222222222
11/2022,C429I,TENERIFE SUR AEROPUERTO,STA. CRUZ DE TENERIFE,0.0,6.37,8.85,-16.561111111111114,28.046944444444446
11/2022,C430E,IZAÑA,STA. CRUZ DE TENERIFE,0.0,4.86,9.776666666666667,-16.499444444444446,28.30888888888889
11/2022,C439J,GÜÍMAR,STA. CRUZ DE TENERIFE,1.0,4.4366666666666665,,-16.38222222222222,28.31833333333333
11/2022,C447A,TENERIFE NORTE AEROPUERTO,STA. CRUZ DE TENERIFE,8.700000000000001,3.3233333333333333,5.6866666666666665,-16.329444444444444,28.4775
11/2022,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,1.4,2.9099999999999997,7.593333333333334,-16.255277777777778,28.46333333333333
11/2022,C459Z,PUERTO DE LA CRUZ,STA. CRUZ DE TENERIFE,2.8,2.4433333333333334,,-16.548055555555557,28.418055555555558
11/2022,C629X,"MOGÁN, PUERTO",LAS PALMAS,0.0,2.1714285714285713,,-15.764166666666666,27.81638888888889
11/2022,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,0.5,6.683333333333334,8.936666666666667,-15.395277777777777,27.91777777777778
11/2022,C659H,"LAS PALMAS DE GRAN CANARIA, SAN CRISTOBAL",LAS PALMAS,0.6000000000000001,2.54,,-15.416111111111112,28.08972222222222
11/2022,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,1.7,1.26,,-15.421388888888888,28.113055555555558
11/2022,C689E,MASPALOMAS,LAS PALMAS,0.0,3.2266666666666666,,-15.595833333333333,27.735833333333336
11/2022,C929I,HIERRO AEROPUERTO,STA. CRUZ DE TENERIFE,0.5,5.819999999999999,6.576666666666667,-17.88888888888889,27.81888888888889
12/2022,0016A,REUS AEROPUERTO,TARRAGONA,37.3,2.5290322580645164,4.65483870967742,1.163611111111111,41.144999999999996
12/2022,0076,BARCELONA AEROPUERTO,BARCELONA,26.900000000000002,3.5161290322580645,3.0548387096774197,2.0700000000000003,41.29277777777778
12/2022,0149X,MANRESA,BARCELONA,44.2,1.34,4.513333333333334,1.840277777777778,41.72
12/2022,0200E,"BARCELONA, FABRA",BARCELONA,33.0,3.703225806451613,5.396774193548388,2.1241666666666665,41.41833333333333
12/2022,0252D,ARENYS DE MAR,BARCELONA,38.4,1.0612903225806452,,2.54,41.587500000000006
12/2022,0324A,RIPOLL,GIRONA,27.5,,,2.196111111111111,42.19138888888889
12/2022,0367,GIRONA AEROPUERTO,GIRONA,27.3,2.2483870967741937,5.361290322580645,2.763333333333333,41.91166666666666
12/2022,0372C,PORQUERES,GIRONA,20.1,1.4806451612903226,,2.763611111111111,42.10444444444445
12/2022,1002Y,"BAZTAN, IRURITA ",NAVARRA,40.4,1.3161290322580643,,-1.5430555555555554,43.13583333333333
12/2022,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,90.8,2.967741935483871,2.358064516129032,-1.7922222222222222,43.356944444444444
12/2022,1014A,DONOSTIA / SAN SEBASTIÁN AEROPUERTO,GIPUZKOA,94.2,2.954838709677419,2.358064516129032,-1.7922222222222222,43.356944444444444
12/2022,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,82.4,5.706451612903226,2.9322580645161294,-2.041111111111111,43.30638888888888
12/2022,1037Y,ZUMARRAGA,GIPUZKOA,52.7,0.9935483870967742,,-2.3175,43.080000000000005
12/2022,1041A,ZUMAIA,GIPUZKOA,57.1,4.087096774193548,,-2.2511111111111113,43.30222222222222
12/2022,1050J,ELGOIBAR,GIPUZKOA,60.6,2.1,,-2.413333333333333,43.20944444444445
12/2022,1057B,MATXITXAKO,BIZKAIA,91.6,4.37741935483871,,-2.7527777777777778,43.45388888888889
12/2022,1059X,PUNTA GALEA,BIZKAIA,96.8,2.383870967741936,,-3.0216666666666665,43.375
12/2022,1078I,GÜEÑES,BIZKAIA,8.1,1.5612903225806452,,-3.104722222222222,43.20333333333333
12/2022,1082,BILBAO AEROPUERTO,BIZKAIA,63.3,3.3,2.035483870967742,-2.906388888888889,43.29805555555556
12/2022,1083L,CASTRO URDIALES,CANTABRIA,92.0,3.545161290322581,,-3.233888888888889,43.39472222222222
12/2022,1109,SANTANDER AEROPUERTO,CANTABRIA,95.3,3.703225806451613,2.306451612903226,-3.8255555555555554,43.42388888888889
12/2022,1111,SANTANDER,CANTABRIA,72.5,4.535483870967742,2.5806451612903225,-3.8005555555555555,43.49111111111111
12/2022,1111X,SANTANDER,CANTABRIA,72.2,4.877419354838709,2.693548387096774,-3.8005555555555555,43.49111111111111
12/2022,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,106.7,2.235483870967742,,-4.392222222222222,43.39333333333333
12/2022,1183X,LLANES,ASTURIAS,105.8,2.196774193548387,1.6870967741935483,-4.748055555555555,43.42027777777778
12/2022,1207U,"GIJÓN, CAMPUS",ASTURIAS,118.4,1.6,2.8806451612903223,-5.621111111111111,43.52305555555555
12/2022,1208H,"GIJÓN, PUERTO",ASTURIAS,120.9,,,-5.700833333333334,43.559999999999995
12/2022,1210X,CABO PEÑAS,ASTURIAS,102.3,3.9967741935483874,,-5.8486111111111105,43.655833333333334
12/2022,1212E,ASTURIAS AEROPUERTO,ASTURIAS,101.1,3.2266666666666666,2.8451612903225807,-6.0441666666666665,43.566944444444445
12/2022,1221D,PAJARES-VALGRANDE,ASTURIAS,201.2,4.232258064516128,,-5.776388888888889,42.978611111111114
12/2022,1249I,OVIEDO,ASTURIAS,74.2,2.0064516129032257,3.0548387096774197,-5.874166666666667,43.35333333333333
12/2022,1249X,OVIEDO,ASTURIAS,74.2,2.0064516129032257,3.051612903225806,-5.874166666666667,43.35333333333333
12/2022,1283U,CABO BUSTO,ASTURIAS,84.8,5.280645161290322,3.338709677419355,-6.47,43.56916666666667
12/2022,1331A,CASTROPOL,ASTURIAS,104.8,2.7096774193548385,,-7.0313888888888885,43.52472222222222
12/2022,1351,ESTACA DE BARES,A CORUÑA,229.0,9.574193548387097,2.735483870967742,-7.6850000000000005,43.78611111111111
12/2022,1387,A CORUÑA,A CORUÑA,199.4,3.606451612903226,2.8193548387096774,-8.421388888888888,43.365833333333335
12/2022,1387E,A CORUÑA AEROPUERTO,A CORUÑA,184.8,3.8774193548387097,2.4838709677419355,-8.371944444444445,43.30694444444444
12/2022,1393,CABO VILÁN,A CORUÑA,335.0,8.803703703703704,,-9.210833333333333,43.160555555555554
12/2022,1400,FISTERRA,A CORUÑA,242.2,8.46774193548387,2.6225806451612903,-9.29138888888889,42.92472222222222
12/2022,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,405.1,3.551612903225806,2.103225806451613,-8.410555555555556,42.88805555555555
12/2022,1473A,PADRÓN,A CORUÑA,388.4,2.1774193548387095,,-8.627222222222223,42.73833333333334
12/2022,1475X,SANTIAGO DE COMPOSTELA,A CORUÑA,427.0,1.5133333333333332,,-8.555833333333334,42.876111111111115
12/2022,1484C,PONTEVEDRA,PONTEVEDRA,403.4,2.2806451612903227,2.6222222222222222,-8.615833333333333,42.43833333333333
12/2022,1495,VIGO AEROPUERTO,PONTEVEDRA,500.5,4.064516129032258,2.4935483870967743,-8.623888888888889,42.23861111111111
12/2022,1505,LUGO AEROPUERTO,LUGO,186.6,2.2,1.7838709677419353,-7.4575000000000005,43.11138888888889
12/2022,1542,PUERTO DE LEITARIEGOS,ASTURIAS,108.0,4.025806451612903,1.3806451612903226,-6.4141666666666675,42.994166666666665
12/2022,1549,PONFERRADA,LEON,147.4,1.1451612903225807,1.4838709677419355,-6.6,42.56388888888888
12/2022,1631E,A POBRA DE TRIVES,OURENSE,116.1,2.193548387096774,1.9193548387096775,-7.2825,42.339444444444446
12/2022,1690A,OURENSE,OURENSE,184.8,1.3612903225806452,1.903225806451613,-7.859722222222222,42.32527777777778
12/2022,1700X,O CARBALLIÑO,OURENSE,328.0,0.5633333333333332,,-8.092500000000001,42.421388888888885
12/2022,1735X,XINZO DE LIMIA,OURENSE,160.0,2.296774193548387,,-7.733611111111111,42.07916666666667
12/2022,2030,SORIA,SORIA,90.2,2.2516129032258063,2.7806451612903227,-2.4830555555555556,41.775
12/2022,2117D,ARANDA DE DUERO,BURGOS,71.2,1.6903225806451612,0.35454545454545455,-3.742777777777778,41.66583333333333
12/2022,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,228.4,4.932258064516129,1.2838709677419353,-3.475277777777778,41.19194444444444
12/2022,2235U,CERVERA DE PISUERGA,PALENCIA,164.0,3.014814814814815,2.0516129032258066,-4.52,42.870555555555555
12/2022,2298,PALACIOS DE LA SIERRA,BURGOS,114.4,2.293548387096774,2.1870967741935483,-3.131666666666667,41.959722222222226
12/2022,2331,BURGOS AEROPUERTO,BURGOS,85.2,4.338709677419355,2.070967741935484,-3.6213888888888888,42.356944444444444
12/2022,2374X,CARRIÓN DE LOS CONDES,PALENCIA,75.2,2.1838709677419357,1.3709677419354838,-4.617222222222223,42.350833333333334
12/2022,2400E,AUTILLA DEL PINO,PALENCIA,65.0,4.448387096774193,,-4.602777777777778,41.995555555555555
12/2022,2422,VALLADOLID,VALLADOLID,141.0,1.4225806451612903,2.3451612903225807,-4.754444444444444,41.64083333333333
12/2022,2444,ÁVILA,AVILA,65.6,2.6516129032258067,2.8483870967741933,-4.679722222222223,40.659166666666664
12/2022,2462,PUERTO DE NAVACERRADA,MADRID,203.2,4.841935483870968,2.5,-4.010555555555555,40.793055555555554
12/2022,2465,SEGOVIA,SEGOVIA,105.0,2.5806451612903225,3.1580645161290324,-4.126388888888888,40.945277777777775
12/2022,2491C,"LA COVATILLA, ESTACIÓN DE ESQUÍ",SALAMANCA,422.0,8.938709677419356,3.2225806451612904,-5.69,40.355000000000004
12/2022,2539,VALLADOLID AEROPUERTO,VALLADOLID,120.1,3.7838709677419353,2.148387096774193,-4.855555555555555,41.71194444444445
12/2022,2614,ZAMORA,ZAMORA,116.8,1.7645161290322582,1.7666666666666666,-5.735277777777778,41.51555555555556
12/2022,2630X,PUERTO DE SAN ISIDRO,LEON,0.2,3.5233333333333334,1.1741935483870967,-5.376944444444444,43.06222222222222
12/2022,2661,"LEÓN, VIRGEN DEL CAMINO",LEON,96.4,2.986206896551724,1.6870967741935483,-5.651111111111112,42.58833333333334
12/2022,2737E,LAGUNAS DE SOMOZA,LEON,0.0,1.7064516129032257,,-6.196666666666667,42.3775
12/2022,2755X,BENAVENTE,ZAMORA,81.8,2.041935483870968,1.4193548387096775,-5.666666666666667,42.01083333333333
12/2022,2775X,VILLARDECIERVOS,ZAMORA,180.5,2.948387096774194,0.9428571428571428,-6.279722222222222,41.94138888888889
12/2022,2867,SALAMANCA AEROPUERTO,SALAMANCA,87.7,3.967741935483871,2.7129032258064516,-5.498333333333333,40.95944444444445
12/2022,2870,SALAMANCA,SALAMANCA,89.2,1.9580645161290322,,-5.662222222222223,40.9575
12/2022,2916A,VITIGUDINO,SALAMANCA,149.0,3.883870967741936,1.867741935483871,-6.437777777777778,41.01138888888889
12/2022,2946X,SAELICES EL CHICO,SALAMANCA,70.39999999999999,2.5548387096774197,2.070967741935484,-6.6,40.635
12/2022,3013,MOLINA DE ARAGÓN,GUADALAJARA,76.2,1.7354838709677418,2.5290322580645164,-1.8788888888888888,40.84166666666667
12/2022,3094B,TARANCÓN,CUENCA,47.8,2.674193548387097,,-3.0213888888888887,40.01138888888889
12/2022,3100B,ARANJUEZ,MADRID,108.6,1.2516129032258063,,-3.546111111111111,40.06722222222223
12/2022,3110C,BUITRAGO DEL LOZOYA,MADRID,102.8,0.8225806451612904,,-3.613611111111111,41.00694444444444
12/2022,3111D,SOMOSIERRA,MADRID,171.0,2.2870967741935484,,-3.5802777777777774,41.135555555555555
12/2022,3129,MADRID AEROPUERTO,MADRID,137.6,2.329032258064516,2.4709677419354836,-3.5555555555555554,40.46666666666667
12/2022,3130C,SIGÜENZA,GUADALAJARA,86.0,1.8419354838709678,,-2.618055555555556,41.08638888888889
12/2022,3168D,GUADALAJARA,GUADALAJARA,120.39999999999999,2.161290322580645,2.4096774193548387,-3.15,40.63027777777778
12/2022,3175,TORREJÓN DE ARDOZ,MADRID,102.7,2.338709677419355,1.6967741935483869,-3.443611111111111,40.48861111111111
12/2022,3191E,COLMENAR VIEJO,MADRID,134.5,1.761290322580645,1.9115384615384616,-3.765,40.69611111111111
12/2022,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,1.4000000000000001,1.018181818181818,,-3.7241666666666666,40.45166666666667
12/2022,3195,"MADRID, RETIRO",MADRID,145.4,1.6225806451612903,,-3.6780555555555554,40.411944444444444
12/2022,3196,"MADRID, CUATRO VIENTOS",MADRID,133.6,2.5870967741935487,2.635483870967742,-3.786111111111111,40.37555555555556
12/2022,3200,GETAFE,MADRID,120.7,2.725806451612903,2.9000000000000004,-3.7222222222222223,40.29944444444444
12/2022,3260B,TOLEDO,TOLEDO,105.60000000000001,2.2096774193548385,3.0806451612903225,-4.045277777777778,39.88472222222222
12/2022,3266A,PUERTO ALTO DEL LEÓN,MADRID,135.4,4.129411764705883,,-4.141944444444444,40.70638888888889
12/2022,3298X,SAN PABLO DE LOS MONTES,TOLEDO,256.5,1.7903225806451613,,-4.350555555555555,39.54694444444444
12/2022,3338,ROBLEDO DE CHAVELA,MADRID,130.3,1.3129032258064517,,-4.25,40.42777777777778
12/2022,3365A,TALAVERA DE LA REINA,TOLEDO,0.2,2.085714285714286,,-4.863611111111111,39.95861111111111
12/2022,3391,SOTILLO DE LA ADRADA,AVILA,0.0,0.7172413793103448,,-4.590833333333333,40.28861111111111
12/2022,3434X,NAVALMORAL DE LA MATA,CACERES,235.4,2.232258064516129,2.925806451612903,-5.5825,39.94583333333333
12/2022,3469A,CÁCERES,CACERES,278.9,3.1129032258064515,3.3806451612903223,-6.338888888888889,39.47138888888889
12/2022,3519X,PLASENCIA,CACERES,208.8,1.429032258064516,,-6.085833333333333,40.043055555555554
12/2022,3526X,CORIA,CACERES,221.4,2.574193548387097,2.2933333333333334,-6.5575,40.00361111111111
12/2022,3576X,VALENCIA DE ALCÁNTARA,CACERES,257.5,3.0870967741935487,,-7.231111111111111,39.414722222222224
12/2022,4061X,QUINTANAR DE LA ORDEN,TOLEDO,86.5,1.5451612903225806,,-3.0483333333333333,39.59722222222222
12/2022,4067,MADRIDEJOS,TOLEDO,75.0,2.629032258064516,3.8161290322580643,-3.5283333333333333,39.49194444444444
12/2022,4090Y,SAN CLEMENTE,CUENCA,0.0,3.2454545454545456,,-2.4205555555555556,39.416666666666664
12/2022,4103X,TOMELLOSO,CIUDAD REAL,84.8,2.52258064516129,3.8033333333333332,-3.0075,39.16916666666666
12/2022,4121,CIUDAD REAL,CIUDAD REAL,105.8,1.696774193548387,3.8225806451612905,-3.9202777777777778,38.98916666666667
12/2022,4147X,VALDEPEÑAS,CIUDAD REAL,71.4,1.9096774193548387,,-3.391388888888889,38.75055555555556
12/2022,4148,VISO DEL MARQUÉS,CIUDAD REAL,118.60000000000001,3.1258064516129034,,-3.5666666666666664,38.518055555555556
12/2022,4220X,PUEBLA DE DON RODRIGO,CIUDAD REAL,4.9,,,-4.621944444444445,39.08361111111111
12/2022,4244X,HERRERA DEL DUQUE,BADAJOZ,247.0,2.335483870967742,2.851612903225807,-5.062222222222222,39.169444444444444
12/2022,4267X,HINOJOSA DEL DUQUE,CORDOBA,63.0,2.764516129032258,,-5.1211111111111105,38.49861111111111
12/2022,4358X,DON BENITO,BADAJOZ,181.0,2.029032258064516,3.9451612903225803,-5.880555555555556,38.955555555555556
12/2022,4386B,LLERENA,BADAJOZ,89.6,4.506451612903225,4.52258064516129,-6.016944444444444,38.23166666666667
12/2022,4410X,MÉRIDA,BADAJOZ,236.6,2.15,,-6.385555555555556,38.91583333333333
12/2022,4452,BADAJOZ AEROPUERTO,BADAJOZ,214.6,2.2096774193548385,3.770967741935484,-6.813888888888889,38.88333333333333
12/2022,4511C,JEREZ DE LOS CABALLEROS,BADAJOZ,141.2,3.79,4.06,-6.765,38.29861111111111
12/2022,4549Y,AYAMONTE,HUELVA,180.20000000000002,2.0516129032258066,,-7.3950000000000005,37.19472222222222
12/2022,4560Y,ALAJAR,HUELVA,265.40000000000003,2.609677419354839,,-6.675000000000001,37.868611111111115
12/2022,4642E,"HUELVA, RONDA ESTE",HUELVA,182.20000000000002,2.8096774193548386,5.525806451612904,-6.911666666666667,37.27833333333333
12/2022,5000C,CEUTA,CEUTA,180.0,2.4064516129032256,4.158064516129032,-5.3469444444444445,35.88861111111111
12/2022,5047E,BAZA,GRANADA,0.0,2.462962962962963,,-2.735,37.505833333333335
12/2022,5181D,ARROYO DEL OJANCO,JAEN,162.3,,,-2.8897222222222223,38.31472222222222
12/2022,5192,VILLARRODRIGO,JAEN,41.6,2.2666666666666666,3.189655172413793,-2.6375,38.48916666666667
12/2022,5246,SANTA ELENA,JAEN,0.0,,,-3.5352777777777775,38.34444444444445
12/2022,5270B,JAÉN,JAEN,126.39999999999999,2.4161290322580644,4.419354838709677,-3.8091666666666666,37.777499999999996
12/2022,5298X,ANDÚJAR,JAEN,189.0,1.6655172413793102,,-4.0633333333333335,38.02305555555555
12/2022,5390Y,VILLANUEVA DE CÓRDOBA,CORDOBA,123.4,2.519354838709677,,-4.608888888888888,38.33305555555556
12/2022,5402,CÓRDOBA AEROPUERTO,CORDOBA,192.0,2.509677419354839,5.890322580645161,-4.846666666666667,37.848888888888894
12/2022,5427X,DOÑA MENCÍA,CORDOBA,148.0,3.416129032258065,,-4.353888888888888,37.55611111111111
12/2022,5514,GRANADA BASE AÉREA,GRANADA,103.5,2.6225806451612903,4.809677419354839,-3.631388888888889,37.13722222222222
12/2022,5530E,GRANADA AEROPUERTO,GRANADA,94.8,1.8419354838709678,5.041935483870968,-3.789722222222222,37.19027777777777
12/2022,5582A,LOJA,GRANADA,144.6,1.4903225806451614,,-4.152777777777779,37.16111111111111
12/2022,5612B,LA RODA DE ANDALUCÍA,SEVILLA,6.6,2.4645161290322584,,-4.77,37.19444444444444
12/2022,5641X,ÉCIJA,SEVILLA,169.4,2.0612903225806454,,-5.085,37.51611111111111
12/2022,5704B,CAZALLA DE LA SIERRA,SEVILLA,256.2,1.493548387096774,,-5.769722222222222,37.92638888888889
12/2022,5783,SEVILLA AEROPUERTO,SEVILLA,133.5,3.0580645161290323,4.548387096774194,-5.879166666666667,37.416666666666664
12/2022,5796,MORÓN DE LA FRONTERA,SEVILLA,121.3,2.4935483870967743,5.306451612903226,-5.6113888888888885,37.16444444444444
12/2022,5860E,"MOGUER, EL ARENOSILLO",HUELVA,82.9,2.920689655172414,,-6.7380555555555555,37.09805555555556
12/2022,5910,"ROTA, BASE NAVAL",CADIZ,171.5,3.735483870967742,5.306451612903226,-6.3325,36.638888888888886
12/2022,5911A,GRAZALEMA,CADIZ,707.2,1.7516129032258063,,-5.3741666666666665,36.760555555555555
12/2022,5960,JEREZ DE LA FRONTERA AEROPUERTO,CADIZ,192.6,3.396774193548387,4.558620689655172,-6.055833333333333,36.75055555555556
12/2022,5972X,SAN FERNANDO,CADIZ,224.60000000000002,2.603225806451613,,-6.205555555555556,36.46555555555556
12/2022,5973,CÁDIZ,CADIZ,180.8,3.596774193548387,,-6.257777777777778,36.499722222222225
12/2022,5995B,VEJER DE LA FRONTERA,CADIZ,210.79999999999998,2.9645161290322584,,-5.965,36.245555555555555
12/2022,6000A,MELILLA,MELILLA,44.2,2.2225806451612904,5.758064516129032,-2.956388888888889,35.27638888888889
12/2022,6001,TARIFA,CADIZ,228.6,5.161290322580645,,-5.598888888888888,36.013888888888886
12/2022,6058I,ESTEPONA,MALAGA,143.4,2.4096774193548387,,-5.155,36.41694444444444
12/2022,6084X,FUENGIROLA,MALAGA,109.5,1.5741935483870966,,-4.618333333333334,36.53861111111111
12/2022,6155A,MÁLAGA AEROPUERTO,MALAGA,137.4,2.9645161290322584,4.674193548387097,-4.482222222222222,36.66611111111111
12/2022,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,123.60000000000001,1.8774193548387097,,-4.4816666666666665,36.717777777777776
12/2022,6205X,TORROX,MALAGA,0.0,2.9695652173913043,,-3.957222222222222,36.72638888888889
12/2022,6277B,ADRA,ALMERIA,8.0,0.9666666666666667,,-3.0205555555555557,36.74722222222222
12/2022,6293X,ROQUETAS DE MAR,ALMERIA,15.399999999999999,3.566666666666667,,-2.7016666666666667,36.68694444444444
12/2022,6302A,ABLA,ALMERIA,44.4,1.1137931034482758,,-2.78,37.14138888888889
12/2022,6325O,ALMERÍA AEROPUERTO,ALMERIA,99.3,4.096774193548387,5.47741935483871,-2.3569444444444447,36.84638888888889
12/2022,6367B,HUÉRCAL-OVERA,ALMERIA,19.4,,,-1.9436111111111112,37.39055555555556
12/2022,7002Y,ÁGUILAS,MURCIA,20.1,1.835483870967742,5.690322580645161,-1.5869444444444445,37.41722222222222
12/2022,7012C,CARTAGENA,MURCIA,36.0,1.6741935483870967,,-0.9877777777777778,37.60111111111111
12/2022,7031,SAN JAVIER AEROPUERTO,MURCIA,47.199999999999996,,5.264516129032257,-0.8033333333333333,37.788888888888884
12/2022,7031X,SAN JAVIER AEROPUERTO,MURCIA,39.9,3.109677419354839,5.45483870967742,-0.8058333333333334,37.77833333333333
12/2022,7096B,HELLÍN,ALBACETE,21.5,1.5931034482758621,,-1.7030555555555555,38.54194444444444
12/2022,7119B,CARAVACA DE LA CRUZ,MURCIA,12.600000000000001,2.370967741935484,3.5533333333333332,-1.8772222222222223,38.1025
12/2022,7145D,CIEZA,MURCIA,8.7,1.974193548387097,,-1.3805555555555555,38.23277777777778
12/2022,7178I,MURCIA,MURCIA,8.8,1.5806451612903225,5.306451612903226,-1.1708333333333334,38.00194444444445
12/2022,7209,LORCA,MURCIA,16.8,0.6666666666666666,,-1.6872222222222222,37.65472222222222
12/2022,7228,"ALCANTARILLA, BASE AÉREA",MURCIA,10.0,1.8258064516129033,5.093548387096774,-1.2286111111111113,37.95777777777778
12/2022,7247X,EL PINÓS/PINOSO,ALICANTE,14.6,1.2967741935483872,,-1.0380555555555557,38.39972222222222
12/2022,7275C,YECLA,MURCIA,27.8,2.5999999999999996,4.851612903225806,-1.159722222222222,38.60166666666667
12/2022,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,18.0,2.6838709677419357,5.148387096774194,-0.5708333333333333,38.282777777777774
12/2022,8025,ALACANT/ALICANTE,ALICANTE,20.4,1.493548387096774,5.354838709677419,-0.49416666666666664,38.3725
12/2022,8050X,JÁVEA/ XÀBIA,ALICANTE,0.2,2.2774193548387096,4.425806451612903,0.16777777777777778,38.78361111111111
12/2022,8096,CUENCA,CUENCA,125.0,1.2999999999999998,2.883870967741936,-2.1319444444444446,40.06722222222223
12/2022,8175,ALBACETE BASE AÉREA,ALBACETE,83.4,2.935483870967742,3.5032258064516126,-1.856388888888889,38.95416666666667
12/2022,8177A,CHINCHILLA,ALBACETE,86.8,3.0032258064516126,,-1.66,38.93583333333333
12/2022,8178D,ALBACETE,ALBACETE,86.9,0.4645161290322581,2.9333333333333336,-1.8627777777777779,39.005833333333335
12/2022,8293X,XÀTIVA,VALENCIA,54.2,1.9709677419354839,4.287096774193548,-0.5236111111111111,39.001666666666665
12/2022,8309X,UTIEL,VALENCIA,49.0,2.603225806451613,4.187096774193549,-1.2447222222222223,39.57555555555556
12/2022,8325X,POLINYÀ DE XÚQUER,VALENCIA,89.4,1.1903225806451612,,-0.3719444444444444,39.18472222222222
12/2022,8368U,TERUEL,TERUEL,29.000000000000004,1.5806451612903225,3.861290322580645,-1.1241666666666668,40.35055555555556
12/2022,8414A,VALENCIA AEROPUERTO,VALENCIA,13.1,3.196774193548387,4.648387096774194,-0.4747222222222222,39.485
12/2022,8416,VALÈNCIA,VALENCIA,12.700000000000001,,4.532258064516129,-0.3663888888888889,39.480555555555554
12/2022,8416Y,"VALÈNCIA, VIVEROS",VALENCIA,12.4,1.6193548387096772,,-0.3663888888888889,39.480555555555554
12/2022,8489X,VILLAFRANCA DEL CID/VILLAFRANCA,CASTELLON,17.8,2.667741935483871,4.396774193548388,-0.25583333333333336,40.43333333333333
12/2022,8500A,CASTELLÓ - ALMASSORA,CASTELLON,16.2,1.8064516129032258,5.003225806451613,-0.07194444444444445,39.95722222222223
12/2022,8501,CASTELLÓ DE LA PLANA,CASTELLON,18.0,,,-0.03222222222222222,39.98916666666667
12/2022,9001D,REINOSA,CANTABRIA,45.1,3.0064516129032257,,-4.160555555555556,42.99194444444444
12/2022,9019B,"VALDERREDIBLE, POLIENTES   ",CANTABRIA,44.4,2.0677419354838706,,-3.933888888888889,42.80638888888888
12/2022,9051,MEDINA DE POMAR,BURGOS,32.4,2.1580645161290324,2.164516129032258,-3.4827777777777778,42.919999999999995
